XsensPlugin_processed_segments_Right Foot_pose_qw;XsensPlugin_processed_segments_Right Foot_pose_qx;XsensPlugin_processed_segments_Right Foot_pose_qy;XsensPlugin_processed_segments_Right Foot_pose_qz;XsensPlugin_processed_segments_Right Foot_pose_tx;XsensPlugin_processed_segments_Right Foot_pose_ty;XsensPlugin_processed_segments_Right Foot_pose_tz;t
0.733922;-0.00556863;0.0143904;0.679058;-0.841394;-0.695268;0.103451;3.395
0.73435;-0.00526553;0.0134604;0.678617;-0.841372;-0.695319;0.103821;3.4
0.73435;-0.00526553;0.0134604;0.678617;-0.841372;-0.695319;0.103821;3.405
0.73435;-0.00526553;0.0134604;0.678617;-0.841372;-0.695319;0.103821;3.41
0.73435;-0.00526553;0.0134604;0.678617;-0.841372;-0.695319;0.103821;3.415
0.734879;-0.00497561;0.0124134;0.678066;-0.841405;-0.695373;0.104257;3.42
0.734879;-0.00497561;0.0124134;0.678066;-0.841405;-0.695373;0.104257;3.425
0.734879;-0.00497561;0.0124134;0.678066;-0.841405;-0.695373;0.104257;3.43
0.734879;-0.00497561;0.0124134;0.678066;-0.841405;-0.695373;0.104257;3.435
0.735349;-0.00490644;0.01154;0.677573;-0.841473;-0.695442;0.104653;3.44
0.735349;-0.00490644;0.01154;0.677573;-0.841473;-0.695442;0.104653;3.445
0.73569;-0.0052063;0.0110109;0.677209;-0.841583;-0.695533;0.104969;3.45
0.73569;-0.0052063;0.0110109;0.677209;-0.841583;-0.695533;0.104969;3.455
0.73569;-0.0052063;0.0110109;0.677209;-0.841583;-0.695533;0.104969;3.46
0.73569;-0.0052063;0.0110109;0.677209;-0.841583;-0.695533;0.104969;3.465
0.735972;-0.00572693;0.0106556;0.676904;-0.841728;-0.695638;0.105245;3.47
0.735972;-0.00572693;0.0106556;0.676904;-0.841728;-0.695638;0.105245;3.475
0.735972;-0.00572693;0.0106556;0.676904;-0.841728;-0.695638;0.105245;3.48
0.736247;-0.00623112;0.0102525;0.676607;-0.841858;-0.695749;0.105495;3.485
0.736247;-0.00623112;0.0102525;0.676607;-0.841858;-0.695749;0.105495;3.49
0.736247;-0.00623112;0.0102525;0.676607;-0.841858;-0.695749;0.105495;3.495
0.736526;-0.00664846;0.00973945;0.676307;-0.84196;-0.695862;0.105714;3.5
0.736526;-0.00664846;0.00973945;0.676307;-0.84196;-0.695862;0.105714;3.505
0.736526;-0.00664846;0.00973945;0.676307;-0.84196;-0.695862;0.105714;3.51
0.736526;-0.00664846;0.00973945;0.676307;-0.84196;-0.695862;0.105714;3.515
0.736797;-0.00704936;0.00917871;0.676015;-0.842049;-0.695981;0.105906;3.52
0.736797;-0.00704936;0.00917871;0.676015;-0.842049;-0.695981;0.105906;3.525
0.736797;-0.00704936;0.00917871;0.676015;-0.842049;-0.695981;0.105906;3.53
0.736797;-0.00704936;0.00917871;0.676015;-0.842049;-0.695981;0.105906;3.535
0.737075;-0.00740784;0.00853571;0.675716;-0.842121;-0.696104;0.106101;3.54
0.737075;-0.00740784;0.00853571;0.675716;-0.842121;-0.696104;0.106101;3.545
0.737075;-0.00740784;0.00853571;0.675716;-0.842121;-0.696104;0.106101;3.55
0.737374;-0.00765883;0.00776477;0.675396;-0.842166;-0.696227;0.106298;3.555
0.737374;-0.00765883;0.00776477;0.675396;-0.842166;-0.696227;0.106298;3.56
0.737374;-0.00765883;0.00776477;0.675396;-0.842166;-0.696227;0.106298;3.565
0.737681;-0.00786739;0.00691156;0.675068;-0.842195;-0.696354;0.106498;3.57
0.737681;-0.00786739;0.00691156;0.675068;-0.842195;-0.696354;0.106498;3.575
0.737681;-0.00786739;0.00691156;0.675068;-0.842195;-0.696354;0.106498;3.58
0.737973;-0.00820281;0.00607858;0.674753;-0.84224;-0.6965;0.106724;3.585
0.737973;-0.00820281;0.00607858;0.674753;-0.84224;-0.6965;0.106724;3.59
0.737973;-0.00820281;0.00607858;0.674753;-0.84224;-0.6965;0.106724;3.595
0.737973;-0.00820281;0.00607858;0.674753;-0.84224;-0.6965;0.106724;3.6
0.738237;-0.00871385;0.00532279;0.674464;-0.84231;-0.696665;0.106981;3.605
0.738237;-0.00871385;0.00532279;0.674464;-0.84231;-0.696665;0.106981;3.61
0.738237;-0.00871385;0.00532279;0.674464;-0.84231;-0.696665;0.106981;3.615
0.738486;-0.00935174;0.00458723;0.674188;-0.842396;-0.696848;0.107264;3.62
0.738486;-0.00935174;0.00458723;0.674188;-0.842396;-0.696848;0.107264;3.625
0.738486;-0.00935174;0.00458723;0.674188;-0.842396;-0.696848;0.107264;3.63
0.738742;-0.0101394;0.00380353;0.673902;-0.842499;-0.697062;0.107585;3.635
0.738742;-0.0101394;0.00380353;0.673902;-0.842499;-0.697062;0.107585;3.64
0.738742;-0.0101394;0.00380353;0.673902;-0.842499;-0.697062;0.107585;3.645
0.739021;-0.011118;0.00292795;0.673584;-0.842626;-0.697318;0.10795;3.65
0.739021;-0.011118;0.00292795;0.673584;-0.842626;-0.697318;0.10795;3.655
0.739021;-0.011118;0.00292795;0.673584;-0.842626;-0.697318;0.10795;3.66
0.739021;-0.011118;0.00292795;0.673584;-0.842626;-0.697318;0.10795;3.665
0.739306;-0.0122463;0.00200423;0.673255;-0.842771;-0.697605;0.108353;3.67
0.739306;-0.0122463;0.00200423;0.673255;-0.842771;-0.697605;0.108353;3.675
0.739306;-0.0122463;0.00200423;0.673255;-0.842771;-0.697605;0.108353;3.68
0.739306;-0.0122463;0.00200423;0.673255;-0.842771;-0.697605;0.108353;3.685
0.73956;-0.0134243;0.00109525;0.672956;-0.842913;-0.6979;0.108777;3.69
0.73956;-0.0134243;0.00109525;0.672956;-0.842913;-0.6979;0.108777;3.695
0.73956;-0.0134243;0.00109525;0.672956;-0.842913;-0.6979;0.108777;3.7
0.739794;-0.0144511;0.000232673;0.672679;-0.843031;-0.698167;0.109186;3.705
0.739794;-0.0144511;0.000232673;0.672679;-0.843031;-0.698167;0.109186;3.71
0.739794;-0.0144511;0.000232673;0.672679;-0.843031;-0.698167;0.109186;3.715
0.739997;-0.0155276;-0.000615157;0.67243;-0.843147;-0.698443;0.109616;3.72
0.739997;-0.0155276;-0.000615157;0.67243;-0.843147;-0.698443;0.109616;3.725
0.739997;-0.0155276;-0.000615157;0.67243;-0.843147;-0.698443;0.109616;3.73
0.739997;-0.0155276;-0.000615157;0.67243;-0.843147;-0.698443;0.109616;3.735
0.740108;-0.0171553;-0.00148027;0.672268;-0.843306;-0.698821;0.110162;3.74
0.740108;-0.0171553;-0.00148027;0.672268;-0.843306;-0.698821;0.110162;3.745
0.740108;-0.0171553;-0.00148027;0.672268;-0.843306;-0.698821;0.110162;3.75
0.740099;-0.0193314;-0.00229707;0.672216;-0.843505;-0.699291;0.110794;3.755
0.740099;-0.0193314;-0.00229707;0.672216;-0.843505;-0.699291;0.110794;3.76
0.740099;-0.0193314;-0.00229707;0.672216;-0.843505;-0.699291;0.110794;3.765
0.739992;-0.0220585;-0.00313115;0.672246;-0.843747;-0.699864;0.111542;3.77
0.739992;-0.0220585;-0.00313115;0.672246;-0.843747;-0.699864;0.111542;3.775
0.739992;-0.0220585;-0.00313115;0.672246;-0.843747;-0.699864;0.111542;3.78
0.739792;-0.0258464;-0.00421128;0.672326;-0.844087;-0.700667;0.112586;3.785
0.739792;-0.0258464;-0.00421128;0.672326;-0.844087;-0.700667;0.112586;3.79
0.739792;-0.0258464;-0.00421128;0.672326;-0.844087;-0.700667;0.112586;3.795
0.739792;-0.0258464;-0.00421128;0.672326;-0.844087;-0.700667;0.112586;3.8
0.739437;-0.0306114;-0.00528637;0.672508;-0.844526;-0.701639;0.11388;3.805
0.739437;-0.0306114;-0.00528637;0.672508;-0.844526;-0.701639;0.11388;3.81
0.739437;-0.0306114;-0.00528637;0.672508;-0.844526;-0.701639;0.11388;3.815
0.738969;-0.0364363;-0.00660735;0.672721;-0.845062;-0.702841;0.11547;3.82
0.738969;-0.0364363;-0.00660735;0.672721;-0.845062;-0.702841;0.11547;3.825
0.738969;-0.0364363;-0.00660735;0.672721;-0.845062;-0.702841;0.11547;3.83
0.738969;-0.0364363;-0.00660735;0.672721;-0.845062;-0.702841;0.11547;3.835
0.738517;-0.0440792;-0.00915589;0.67273;-0.845748;-0.704593;0.117668;3.84
0.738517;-0.0440792;-0.00915589;0.67273;-0.845748;-0.704593;0.117668;3.845
0.73808;-0.0532489;-0.0125941;0.672491;-0.846594;-0.706696;0.120473;3.85
0.73808;-0.0532489;-0.0125941;0.672491;-0.846594;-0.706696;0.120473;3.855
0.73808;-0.0532489;-0.0125941;0.672491;-0.846594;-0.706696;0.120473;3.86
0.73808;-0.0532489;-0.0125941;0.672491;-0.846594;-0.706696;0.120473;3.865
0.737582;-0.0642303;-0.0172583;0.671975;-0.847588;-0.709349;0.123886;3.87
0.737582;-0.0642303;-0.0172583;0.671975;-0.847588;-0.709349;0.123886;3.875
0.737582;-0.0642303;-0.0172583;0.671975;-0.847588;-0.709349;0.123886;3.88
0.737582;-0.0642303;-0.0172583;0.671975;-0.847588;-0.709349;0.123886;3.885
0.736951;-0.0786379;-0.0251386;0.670886;-0.848756;-0.713467;0.128224;3.89
0.736951;-0.0786379;-0.0251386;0.670886;-0.848756;-0.713467;0.128224;3.895
0.736951;-0.0786379;-0.0251386;0.670886;-0.848756;-0.713467;0.128224;3.9
0.736082;-0.0965759;-0.03647;0.668974;-0.849962;-0.719234;0.133635;3.905
0.736082;-0.0965759;-0.03647;0.668974;-0.849962;-0.719234;0.133635;3.91
0.736082;-0.0965759;-0.03647;0.668974;-0.849962;-0.719234;0.133635;3.915
0.73469;-0.117884;-0.0509952;0.666133;-0.851341;-0.726465;0.139972;3.92
0.73469;-0.117884;-0.0509952;0.666133;-0.851341;-0.726465;0.139972;3.925
0.73469;-0.117884;-0.0509952;0.666133;-0.851341;-0.726465;0.139972;3.93
0.732195;-0.14374;-0.0699443;0.662071;-0.853319;-0.73553;0.14711;3.935
0.732195;-0.14374;-0.0699443;0.662071;-0.853319;-0.73553;0.14711;3.94
0.732195;-0.14374;-0.0699443;0.662071;-0.853319;-0.73553;0.14711;3.945
0.728105;-0.175733;-0.0953886;0.655654;-0.856543;-0.746516;0.155212;3.95
0.728105;-0.175733;-0.0953886;0.655654;-0.856543;-0.746516;0.155212;3.955
0.728105;-0.175733;-0.0953886;0.655654;-0.856543;-0.746516;0.155212;3.96
0.728105;-0.175733;-0.0953886;0.655654;-0.856543;-0.746516;0.155212;3.965
0.721726;-0.211947;-0.125071;0.646952;-0.860366;-0.759336;0.164115;3.97
0.721726;-0.211947;-0.125071;0.646952;-0.860366;-0.759336;0.164115;3.975
0.721726;-0.211947;-0.125071;0.646952;-0.860366;-0.759336;0.164115;3.98
0.721726;-0.211947;-0.125071;0.646952;-0.860366;-0.759336;0.164115;3.985
0.712612;-0.248375;-0.153756;0.637851;-0.863281;-0.774092;0.173213;3.99
0.712612;-0.248375;-0.153756;0.637851;-0.863281;-0.774092;0.173213;3.995
0.712612;-0.248375;-0.153756;0.637851;-0.863281;-0.774092;0.173213;4
0.700747;-0.285027;-0.180378;0.628631;-0.864672;-0.79112;0.182503;4.005
0.700747;-0.285027;-0.180378;0.628631;-0.864672;-0.79112;0.182503;4.01
0.700747;-0.285027;-0.180378;0.628631;-0.864672;-0.79112;0.182503;4.015
0.686201;-0.321726;-0.205877;0.61906;-0.865156;-0.810086;0.191988;4.02
0.686201;-0.321726;-0.205877;0.61906;-0.865156;-0.810086;0.191988;4.025
0.686201;-0.321726;-0.205877;0.61906;-0.865156;-0.810086;0.191988;4.03
0.686201;-0.321726;-0.205877;0.61906;-0.865156;-0.810086;0.191988;4.035
0.669774;-0.354551;-0.228263;0.611222;-0.865068;-0.830085;0.20107;4.04
0.669774;-0.354551;-0.228263;0.611222;-0.865068;-0.830085;0.20107;4.045
0.669774;-0.354551;-0.228263;0.611222;-0.865068;-0.830085;0.20107;4.05
0.649763;-0.386307;-0.247817;0.605938;-0.864116;-0.850867;0.209814;4.055
0.649763;-0.386307;-0.247817;0.605938;-0.864116;-0.850867;0.209814;4.06
0.649763;-0.386307;-0.247817;0.605938;-0.864116;-0.850867;0.209814;4.065
0.62846;-0.414341;-0.264355;0.60289;-0.862593;-0.872682;0.218156;4.07
0.62846;-0.414341;-0.264355;0.60289;-0.862593;-0.872682;0.218156;4.075
0.62846;-0.414341;-0.264355;0.60289;-0.862593;-0.872682;0.218156;4.08
0.613995;-0.427338;-0.275705;0.603638;-0.861712;-0.895384;0.225303;4.085
0.613995;-0.427338;-0.275705;0.603638;-0.861712;-0.895384;0.225303;4.09
0.613995;-0.427338;-0.275705;0.603638;-0.861712;-0.895384;0.225303;4.095
0.613995;-0.427338;-0.275705;0.603638;-0.861712;-0.895384;0.225303;4.1
0.611544;-0.417003;-0.280468;0.611114;-0.862121;-0.918703;0.231447;4.105
0.611544;-0.417003;-0.280468;0.611114;-0.862121;-0.918703;0.231447;4.11
0.611544;-0.417003;-0.280468;0.611114;-0.862121;-0.918703;0.231447;4.115
0.616408;-0.391934;-0.280222;0.622819;-0.863171;-0.942909;0.236396;4.12
0.616408;-0.391934;-0.280222;0.622819;-0.863171;-0.942909;0.236396;4.125
0.616408;-0.391934;-0.280222;0.622819;-0.863171;-0.942909;0.236396;4.13
0.616408;-0.391934;-0.280222;0.622819;-0.863171;-0.942909;0.236396;4.135
0.622705;-0.366764;-0.277661;0.632951;-0.864138;-0.968667;0.238793;4.14
0.622705;-0.366764;-0.277661;0.632951;-0.864138;-0.968667;0.238793;4.145
0.622705;-0.366764;-0.277661;0.632951;-0.864138;-0.968667;0.238793;4.15
0.628711;-0.347065;-0.274094;0.639642;-0.864992;-0.996186;0.237934;4.155
0.628711;-0.347065;-0.274094;0.639642;-0.864992;-0.996186;0.237934;4.16
0.628711;-0.347065;-0.274094;0.639642;-0.864992;-0.996186;0.237934;4.165
0.636316;-0.327397;-0.268294;0.644928;-0.865762;-1.02526;0.234522;4.17
0.636316;-0.327397;-0.268294;0.644928;-0.865762;-1.02526;0.234522;4.175
0.636316;-0.327397;-0.268294;0.644928;-0.865762;-1.02526;0.234522;4.18
0.636316;-0.327397;-0.268294;0.644928;-0.865762;-1.02526;0.234522;4.185
0.64571;-0.306319;-0.259473;0.649539;-0.865809;-1.05592;0.22931;4.19
0.64571;-0.306319;-0.259473;0.649539;-0.865809;-1.05592;0.22931;4.195
0.64571;-0.306319;-0.259473;0.649539;-0.865809;-1.05592;0.22931;4.2
0.657283;-0.282745;-0.247159;0.653412;-0.864688;-1.08847;0.222045;4.205
0.657283;-0.282745;-0.247159;0.653412;-0.864688;-1.08847;0.222045;4.21
0.657283;-0.282745;-0.247159;0.653412;-0.864688;-1.08847;0.222045;4.215
0.670279;-0.257631;-0.2317;0.656252;-0.862843;-1.12262;0.21298;4.22
0.670279;-0.257631;-0.2317;0.656252;-0.862843;-1.12262;0.21298;4.225
0.670279;-0.257631;-0.2317;0.656252;-0.862843;-1.12262;0.21298;4.23
0.683174;-0.232606;-0.213552;0.658455;-0.860963;-1.1575;0.203633;4.235
0.683174;-0.232606;-0.213552;0.658455;-0.860963;-1.1575;0.203633;4.24
0.683174;-0.232606;-0.213552;0.658455;-0.860963;-1.1575;0.203633;4.245
0.69538;-0.208141;-0.192212;0.660438;-0.85943;-1.19298;0.194226;4.25
0.69538;-0.208141;-0.192212;0.660438;-0.85943;-1.19298;0.194226;4.255
0.69538;-0.208141;-0.192212;0.660438;-0.85943;-1.19298;0.194226;4.26
0.69538;-0.208141;-0.192212;0.660438;-0.85943;-1.19298;0.194226;4.265
0.707272;-0.183761;-0.168173;0.661601;-0.857862;-1.2292;0.184537;4.27
0.707272;-0.183761;-0.168173;0.661601;-0.857862;-1.2292;0.184537;4.275
0.707272;-0.183761;-0.168173;0.661601;-0.857862;-1.2292;0.184537;4.28
0.707272;-0.183761;-0.168173;0.661601;-0.857862;-1.2292;0.184537;4.285
0.718978;-0.159754;-0.143473;0.661033;-0.855802;-1.26574;0.175421;4.29
0.718978;-0.159754;-0.143473;0.661033;-0.855802;-1.26574;0.175421;4.295
0.718978;-0.159754;-0.143473;0.661033;-0.855802;-1.26574;0.175421;4.3
0.730793;-0.135956;-0.118651;0.658316;-0.853102;-1.30266;0.167051;4.305
0.730793;-0.135956;-0.118651;0.658316;-0.853102;-1.30266;0.167051;4.31
0.730793;-0.135956;-0.118651;0.658316;-0.853102;-1.30266;0.167051;4.315
0.742367;-0.112589;-0.0932309;0.653852;-0.84991;-1.33991;0.159255;4.32
0.742367;-0.112589;-0.0932309;0.653852;-0.84991;-1.33991;0.159255;4.325
0.742367;-0.112589;-0.0932309;0.653852;-0.84991;-1.33991;0.159255;4.33
0.742367;-0.112589;-0.0932309;0.653852;-0.84991;-1.33991;0.159255;4.335
0.753061;-0.0905599;-0.0677767;0.648154;-0.846218;-1.37691;0.152368;4.34
0.753061;-0.0905599;-0.0677767;0.648154;-0.846218;-1.37691;0.152368;4.345
0.753061;-0.0905599;-0.0677767;0.648154;-0.846218;-1.37691;0.152368;4.35
0.762995;-0.0704385;-0.0424337;0.641152;-0.842015;-1.41372;0.146468;4.355
0.762995;-0.0704385;-0.0424337;0.641152;-0.842015;-1.41372;0.146468;4.36
0.762995;-0.0704385;-0.0424337;0.641152;-0.842015;-1.41372;0.146468;4.365
0.772177;-0.0517264;-0.0171341;0.633066;-0.837312;-1.45027;0.141477;4.37
0.772177;-0.0517264;-0.0171341;0.633066;-0.837312;-1.45027;0.141477;4.375
0.772177;-0.0517264;-0.0171341;0.633066;-0.837312;-1.45027;0.141477;4.38
0.779904;-0.0337307;0.00786479;0.62494;-0.83214;-1.48577;0.137503;4.385
0.779904;-0.0337307;0.00786479;0.62494;-0.83214;-1.48577;0.137503;4.39
0.779904;-0.0337307;0.00786479;0.62494;-0.83214;-1.48577;0.137503;4.395
0.785915;-0.016152;0.0327113;0.617258;-0.826525;-1.52008;0.13464;4.4
0.785915;-0.016152;0.0327113;0.617258;-0.826525;-1.52008;0.13464;4.405
0.785915;-0.016152;0.0327113;0.617258;-0.826525;-1.52008;0.13464;4.41
0.785915;-0.016152;0.0327113;0.617258;-0.826525;-1.52008;0.13464;4.415
0.790593;0.00066687;0.057206;0.609663;-0.820442;-1.55334;0.132794;4.42
0.790593;0.00066687;0.057206;0.609663;-0.820442;-1.55334;0.132794;4.425
0.790593;0.00066687;0.057206;0.609663;-0.820442;-1.55334;0.132794;4.43
0.790593;0.00066687;0.057206;0.609663;-0.820442;-1.55334;0.132794;4.435
0.794264;0.0164628;0.0805751;0.601981;-0.813837;-1.58514;0.131781;4.44
0.794264;0.0164628;0.0805751;0.601981;-0.813837;-1.58514;0.131781;4.445
0.79688;0.0314513;0.102717;0.59451;-0.806556;-1.61556;0.131721;4.45
0.79688;0.0314513;0.102717;0.59451;-0.806556;-1.61556;0.131721;4.455
0.79688;0.0314513;0.102717;0.59451;-0.806556;-1.61556;0.131721;4.46
0.79688;0.0314513;0.102717;0.59451;-0.806556;-1.61556;0.131721;4.465
0.798696;0.0453957;0.123716;0.587127;-0.798755;-1.64452;0.132494;4.47
0.798696;0.0453957;0.123716;0.587127;-0.798755;-1.64452;0.132494;4.475
0.798696;0.0453957;0.123716;0.587127;-0.798755;-1.64452;0.132494;4.48
0.800569;0.0573638;0.143096;0.579071;-0.790846;-1.67139;0.133569;4.485
0.800569;0.0573638;0.143096;0.579071;-0.790846;-1.67139;0.133569;4.49
0.800569;0.0573638;0.143096;0.579071;-0.790846;-1.67139;0.133569;4.495
0.802845;0.067154;0.161525;0.569947;-0.782871;-1.69628;0.135105;4.5
0.802845;0.067154;0.161525;0.569947;-0.782871;-1.69628;0.135105;4.505
0.802845;0.067154;0.161525;0.569947;-0.782871;-1.69628;0.135105;4.51
0.802845;0.067154;0.161525;0.569947;-0.782871;-1.69628;0.135105;4.515
0.805376;0.0749694;0.178348;0.560305;-0.774789;-1.71907;0.136943;4.52
0.805376;0.0749694;0.178348;0.560305;-0.774789;-1.71907;0.136943;4.525
0.805376;0.0749694;0.178348;0.560305;-0.774789;-1.71907;0.136943;4.53
0.808392;0.0805043;0.191134;0.550898;-0.766898;-1.73882;0.138063;4.535
0.808392;0.0805043;0.191134;0.550898;-0.766898;-1.73882;0.138063;4.54
0.808392;0.0805043;0.191134;0.550898;-0.766898;-1.73882;0.138063;4.545
0.808392;0.0805043;0.191134;0.550898;-0.766898;-1.73882;0.138063;4.55
0.812095;0.0827363;0.199281;0.542165;-0.759058;-1.75514;0.138252;4.555
0.812095;0.0827363;0.199281;0.542165;-0.759058;-1.75514;0.138252;4.56
0.812095;0.0827363;0.199281;0.542165;-0.759058;-1.75514;0.138252;4.565
0.816555;0.0827122;0.203449;0.533859;-0.75141;-1.76841;0.137724;4.57
0.816555;0.0827122;0.203449;0.533859;-0.75141;-1.76841;0.137724;4.575
0.816555;0.0827122;0.203449;0.533859;-0.75141;-1.76841;0.137724;4.58
0.816555;0.0827122;0.203449;0.533859;-0.75141;-1.76841;0.137724;4.585
0.821841;0.0832374;0.203109;0.525733;-0.744672;-1.77882;0.136102;4.59
0.821841;0.0832374;0.203109;0.525733;-0.744672;-1.77882;0.136102;4.595
0.821841;0.0832374;0.203109;0.525733;-0.744672;-1.77882;0.136102;4.6
0.82792;0.0878489;0.197608;0.517477;-0.739197;-1.78531;0.132841;4.605
0.82792;0.0878489;0.197608;0.517477;-0.739197;-1.78531;0.132841;4.61
0.82792;0.0878489;0.197608;0.517477;-0.739197;-1.78531;0.132841;4.615
0.834714;0.0929975;0.187574;0.509333;-0.734632;-1.78894;0.128485;4.62
0.834714;0.0929975;0.187574;0.509333;-0.734632;-1.78894;0.128485;4.625
0.834714;0.0929975;0.187574;0.509333;-0.734632;-1.78894;0.128485;4.63
0.834714;0.0929975;0.187574;0.509333;-0.734632;-1.78894;0.128485;4.635
0.842264;0.0908667;0.174423;0.501907;-0.730644;-1.79306;0.124296;4.64
0.842264;0.0908667;0.174423;0.501907;-0.730644;-1.79306;0.124296;4.645
0.842264;0.0908667;0.174423;0.501907;-0.730644;-1.79306;0.124296;4.65
0.851481;0.0758516;0.156812;0.494607;-0.727134;-1.79916;0.120564;4.655
0.851481;0.0758516;0.156812;0.494607;-0.727134;-1.79916;0.120564;4.66
0.851481;0.0758516;0.156812;0.494607;-0.727134;-1.79916;0.120564;4.665
0.860744;0.053498;0.135963;0.487619;-0.724199;-1.80575;0.116997;4.67
0.860744;0.053498;0.135963;0.487619;-0.724199;-1.80575;0.116997;4.675
0.860744;0.053498;0.135963;0.487619;-0.724199;-1.80575;0.116997;4.68
0.867036;0.032801;0.117283;0.483132;-0.721807;-1.81163;0.113985;4.685
0.867036;0.032801;0.117283;0.483132;-0.721807;-1.81163;0.113985;4.69
0.867036;0.032801;0.117283;0.483132;-0.721807;-1.81163;0.113985;4.695
0.867036;0.032801;0.117283;0.483132;-0.721807;-1.81163;0.113985;4.7
0.869201;0.0160842;0.103264;0.483288;-0.720066;-1.81644;0.111733;4.705
0.869201;0.0160842;0.103264;0.483288;-0.720066;-1.81644;0.111733;4.71
0.869201;0.0160842;0.103264;0.483288;-0.720066;-1.81644;0.111733;4.715
0.868992;0.00107588;0.0915203;0.486287;-0.718867;-1.82054;0.110034;4.72
0.868992;0.00107588;0.0915203;0.486287;-0.718867;-1.82054;0.110034;4.725
0.868992;0.00107588;0.0915203;0.486287;-0.718867;-1.82054;0.110034;4.73
0.868992;0.00107588;0.0915203;0.486287;-0.718867;-1.82054;0.110034;4.735
0.8686;-0.0100683;0.0802681;0.488865;-0.717845;-1.82383;0.108655;4.74
0.8686;-0.0100683;0.0802681;0.488865;-0.717845;-1.82383;0.108655;4.745
0.868905;-0.0157756;0.0686476;0.489941;-0.716997;-1.82613;0.107634;4.75
0.868905;-0.0157756;0.0686476;0.489941;-0.716997;-1.82613;0.107634;4.755
0.868905;-0.0157756;0.0686476;0.489941;-0.716997;-1.82613;0.107634;4.76
0.868905;-0.0157756;0.0686476;0.489941;-0.716997;-1.82613;0.107634;4.765
0.86924;-0.0176164;0.0575436;0.490715;-0.716326;-1.82761;0.106932;4.77
0.86924;-0.0176164;0.0575436;0.490715;-0.716326;-1.82761;0.106932;4.775
0.86924;-0.0176164;0.0575436;0.490715;-0.716326;-1.82761;0.106932;4.78
0.86924;-0.0176164;0.0575436;0.490715;-0.716326;-1.82761;0.106932;4.785
0.86947;-0.0181554;0.0477862;0.491334;-0.715472;-1.82871;0.106205;4.79
0.86947;-0.0181554;0.0477862;0.491334;-0.715472;-1.82871;0.106205;4.795
0.86947;-0.0181554;0.0477862;0.491334;-0.715472;-1.82871;0.106205;4.8
0.869579;-0.0177181;0.0395134;0.491892;-0.71414;-1.8295;0.105236;4.805
0.869579;-0.0177181;0.0395134;0.491892;-0.71414;-1.8295;0.105236;4.81
0.869579;-0.0177181;0.0395134;0.491892;-0.71414;-1.8295;0.105236;4.815
0.86965;-0.0159804;0.0325924;0.492332;-0.712625;-1.82991;0.104241;4.82
0.86965;-0.0159804;0.0325924;0.492332;-0.712625;-1.82991;0.104241;4.825
0.86965;-0.0159804;0.0325924;0.492332;-0.712625;-1.82991;0.104241;4.83
0.869709;-0.0145341;0.0274461;0.492586;-0.711457;-1.83018;0.103515;4.835
0.869709;-0.0145341;0.0274461;0.492586;-0.711457;-1.83018;0.103515;4.84
0.869709;-0.0145341;0.0274461;0.492586;-0.711457;-1.83018;0.103515;4.845
0.869709;-0.0145341;0.0274461;0.492586;-0.711457;-1.83018;0.103515;4.85
0.869793;-0.014038;0.0247468;0.492597;-0.710921;-1.83037;0.103243;4.855
0.869793;-0.014038;0.0247468;0.492597;-0.710921;-1.83037;0.103243;4.86
0.869793;-0.014038;0.0247468;0.492597;-0.710921;-1.83037;0.103243;4.865
0.869908;-0.0138341;0.0238238;0.492445;-0.710731;-1.83042;0.10324;4.87
0.869908;-0.0138341;0.0238238;0.492445;-0.710731;-1.83042;0.10324;4.875
0.869908;-0.0138341;0.0238238;0.492445;-0.710731;-1.83042;0.10324;4.88
0.869908;-0.0138341;0.0238238;0.492445;-0.710731;-1.83042;0.10324;4.885
0.870032;-0.0135386;0.023085;0.492268;-0.710561;-1.83044;0.103246;4.89
0.870032;-0.0135386;0.023085;0.492268;-0.710561;-1.83044;0.103246;4.895
0.870032;-0.0135386;0.023085;0.492268;-0.710561;-1.83044;0.103246;4.9
0.870152;-0.0130387;0.0220795;0.492116;-0.710319;-1.83045;0.103168;4.905
0.870152;-0.0130387;0.0220795;0.492116;-0.710319;-1.83045;0.103168;4.91
0.870152;-0.0130387;0.0220795;0.492116;-0.710319;-1.83045;0.103168;4.915
0.870281;-0.0124474;0.0212583;0.491939;-0.710098;-1.83042;0.1031;4.92
0.870281;-0.0124474;0.0212583;0.491939;-0.710098;-1.83042;0.1031;4.925
0.870281;-0.0124474;0.0212583;0.491939;-0.710098;-1.83042;0.1031;4.93
0.870281;-0.0124474;0.0212583;0.491939;-0.710098;-1.83042;0.1031;4.935
0.870438;-0.0117196;0.0203816;0.491717;-0.709849;-1.83037;0.103063;4.94
0.870438;-0.0117196;0.0203816;0.491717;-0.709849;-1.83037;0.103063;4.945
0.870438;-0.0117196;0.0203816;0.491717;-0.709849;-1.83037;0.103063;4.95
0.870639;-0.0106712;0.0192899;0.491429;-0.709524;-1.83028;0.103063;4.955
0.870639;-0.0106712;0.0192899;0.491429;-0.709524;-1.83028;0.103063;4.96
0.870639;-0.0106712;0.0192899;0.491429;-0.709524;-1.83028;0.103063;4.965
0.870865;-0.00948643;0.0181427;0.491095;-0.709172;-1.83017;0.103094;4.97
0.870865;-0.00948643;0.0181427;0.491095;-0.709172;-1.83017;0.103094;4.975
