XsensPlugin_processed_segments_Right Foot_pose_qw;XsensPlugin_processed_segments_Right Foot_pose_qx;XsensPlugin_processed_segments_Right Foot_pose_qy;XsensPlugin_processed_segments_Right Foot_pose_qz;XsensPlugin_processed_segments_Right Foot_pose_tx;XsensPlugin_processed_segments_Right Foot_pose_ty;XsensPlugin_processed_segments_Right Foot_pose_tz;t
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.425
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.43
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.435
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.44
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.445
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.45
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.455
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.46
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.465
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.47
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.475
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.48
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.485
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.49
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.495
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.5
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.505
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.51
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.515
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.52
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.525
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.53
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.535
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.54
0.919965;-0.00534347;0.00554535;0.391926;3.59194;-5.92264;0.107083;2.545
0.875912;-0.0130507;-0.00646876;0.482251;-0.504289;0.372296;0.107784;2.55
0.875912;-0.0130507;-0.00646876;0.482251;-0.504289;0.372296;0.107784;2.555
0.875912;-0.0130507;-0.00646876;0.482251;-0.504289;0.372296;0.107784;2.56
0.875912;-0.0130507;-0.00646876;0.482251;-0.504289;0.372296;0.107784;2.565
0.87593;-0.0145022;-0.00659093;0.482175;-0.504486;0.372051;0.108359;2.57
0.87593;-0.0145022;-0.00659093;0.482175;-0.504486;0.372051;0.108359;2.575
0.875916;-0.0159999;-0.00648886;0.482155;-0.504462;0.371705;0.108872;2.58
0.875916;-0.0159999;-0.00648886;0.482155;-0.504462;0.371705;0.108872;2.585
0.875916;-0.0159999;-0.00648886;0.482155;-0.504462;0.371705;0.108872;2.59
0.875916;-0.0159999;-0.00648886;0.482155;-0.504462;0.371705;0.108872;2.595
0.875916;-0.0159999;-0.00648886;0.482155;-0.504462;0.371705;0.108872;2.6
0.875916;-0.0159999;-0.00648886;0.482155;-0.504462;0.371705;0.108872;2.605
0.875887;-0.0172795;-0.00632331;0.482165;-0.504596;0.371456;0.10971;2.61
0.875887;-0.0172795;-0.00632331;0.482165;-0.504596;0.371456;0.10971;2.615
0.875887;-0.0172795;-0.00632331;0.482165;-0.504596;0.371456;0.10971;2.62
0.875887;-0.0172795;-0.00632331;0.482165;-0.504596;0.371456;0.10971;2.625
0.875857;-0.0185591;-0.00615775;0.482174;-0.504634;0.371164;0.110023;2.63
0.875816;-0.0195287;-0.00588825;0.482213;-0.504719;0.370981;0.11025;2.635
0.875816;-0.0195287;-0.00588825;0.482213;-0.504719;0.370981;0.11025;2.64
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.645
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.65
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.655
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.66
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.665
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.67
0.875733;-0.0204544;-0.00548144;0.482332;-0.504769;0.370777;0.110401;2.675
0.87563;-0.021287;-0.00492233;0.482488;-0.50482;0.37067;0.110497;2.68
0.875514;-0.022028;-0.00423708;0.482672;-0.504871;0.370561;0.110532;2.685
0.875514;-0.022028;-0.00423708;0.482672;-0.504871;0.370561;0.110532;2.69
0.875408;-0.0224908;-0.00353718;0.482848;-0.504923;0.370523;0.110503;2.695
0.875408;-0.0224908;-0.00353718;0.482848;-0.504923;0.370523;0.110503;2.7
0.875408;-0.0224908;-0.00353718;0.482848;-0.504923;0.370523;0.110503;2.705
0.875408;-0.0224908;-0.00353718;0.482848;-0.504923;0.370523;0.110503;2.71
0.875408;-0.0224908;-0.00353718;0.482848;-0.504923;0.370523;0.110503;2.715
0.875408;-0.0224908;-0.00353718;0.482848;-0.504923;0.370523;0.110503;2.72
0.875272;-0.0228888;-0.00264402;0.483083;-0.504989;0.3705;0.110411;2.725
0.875137;-0.0230641;-0.0018825;0.483322;-0.505001;0.370525;0.110289;2.73
0.875137;-0.0230641;-0.0018825;0.483322;-0.505001;0.370525;0.110289;2.735
0.875137;-0.0230641;-0.0018825;0.483322;-0.505001;0.370525;0.110289;2.74
0.875137;-0.0230641;-0.0018825;0.483322;-0.505001;0.370525;0.110289;2.745
0.875137;-0.0230641;-0.0018825;0.483322;-0.505001;0.370525;0.110289;2.75
0.875137;-0.0230641;-0.0018825;0.483322;-0.505001;0.370525;0.110289;2.755
0.875027;-0.0232744;-0.00124637;0.483513;-0.505034;0.370532;0.110178;2.76
0.875027;-0.0232744;-0.00124637;0.483513;-0.505034;0.370532;0.110178;2.765
0.875027;-0.0232744;-0.00124637;0.483513;-0.505034;0.370532;0.110178;2.77
