XsensPlugin_processed_segments_Left Foot_pose_qw;XsensPlugin_processed_segments_Left Foot_pose_qx;XsensPlugin_processed_segments_Left Foot_pose_qy;XsensPlugin_processed_segments_Left Foot_pose_qz;XsensPlugin_processed_segments_Left Foot_pose_tx;XsensPlugin_processed_segments_Left Foot_pose_ty;XsensPlugin_processed_segments_Left Foot_pose_tz;t
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.88
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.885
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.89
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.895
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.9
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.905
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.91
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.915
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.92
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.925
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.93
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.935
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.94
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.945
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.95
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.955
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.96
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.965
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.97
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.975
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.98
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.985
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.99
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;1.995
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.005
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.01
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.015
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.02
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.025
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.03
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.035
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.04
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.045
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.05
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.055
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.06
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.065
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.07
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.075
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.08
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.085
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.09
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.095
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.1
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.105
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.11
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.115
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.12
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.125
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.13
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.135
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.14
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.145
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.15
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.155
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.16
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.165
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.17
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.175
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.18
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.185
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.19
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.195
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.2
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.205
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.21
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.215
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.22
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.225
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.23
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.235
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.24
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.245
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.25
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.255
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.26
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.265
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.27
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.275
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.28
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.285
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.29
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.295
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.3
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.305
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.31
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.315
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.32
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.325
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.33
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.335
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.34
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.345
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.35
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.355
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.36
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.365
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.37
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.375
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.38
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.385
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.39
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.395
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.4
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.405
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.41
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.415
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.42
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.425
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.43
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.435
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.44
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.445
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.45
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.455
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.46
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.465
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.47
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.475
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.48
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.485
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.49
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.495
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.5
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.505
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.51
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.515
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.52
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.525
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.53
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.535
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.54
0.901698;0.0317117;-0.0105642;0.431072;3.69874;-5.81563;0.106894;2.545
0.928369;-0.0143571;-0.0510052;0.367863;-0.397234;0.463581;0.124906;2.55
0.928369;-0.0143571;-0.0510052;0.367863;-0.397234;0.463581;0.124906;2.555
0.928369;-0.0143571;-0.0510052;0.367863;-0.397234;0.463581;0.124906;2.56
0.928369;-0.0143571;-0.0510052;0.367863;-0.397234;0.463581;0.124906;2.565
0.928067;-0.0145177;-0.0507388;0.368656;-0.397038;0.463767;0.125309;2.57
0.928067;-0.0145177;-0.0507388;0.368656;-0.397038;0.463767;0.125309;2.575
0.92836;-0.0135977;-0.049334;0.368144;-0.397296;0.46397;0.125176;2.58
0.92836;-0.0135977;-0.049334;0.368144;-0.397296;0.46397;0.125176;2.585
0.92836;-0.0135977;-0.049334;0.368144;-0.397296;0.46397;0.125176;2.59
0.92836;-0.0135977;-0.049334;0.368144;-0.397296;0.46397;0.125176;2.595
0.92836;-0.0135977;-0.049334;0.368144;-0.397296;0.46397;0.125176;2.6
0.92836;-0.0135977;-0.049334;0.368144;-0.397296;0.46397;0.125176;2.605
0.928779;-0.0126772;-0.0469207;0.367434;-0.397861;0.464247;0.124735;2.61
0.928779;-0.0126772;-0.0469207;0.367434;-0.397861;0.464247;0.124735;2.615
0.928779;-0.0126772;-0.0469207;0.367434;-0.397861;0.464247;0.124735;2.62
0.928779;-0.0126772;-0.0469207;0.367434;-0.397861;0.464247;0.124735;2.625
0.929116;-0.0113853;-0.04416;0.366967;-0.398456;0.46467;0.124073;2.63
0.929424;-0.0099628;-0.0415216;0.366536;-0.399076;0.465105;0.123333;2.635
